year,country,historical_name,transition_group,team_score,total_medals,avg_score,best_rank,transition_status
1977,El Salvador,El Salvador,No Change,17,0,5.666666666666667,434,Stable
1977,Estonia,Estonia,No Change,91,2,15.166666666666666,147,Stable
1977,Finland,Finland,No Change,85,2,14.166666666666666,82,Stable
1977,France,France,No Change,133,5,22.166666666666668,29,Stable
1977,Georgia,Georgia,No Change,108,4,18,29,Stable
1977,Germany,Germany,No Change,120,6,20,100,Stable
1977,Ghana,Ghana,No Change,4,0,0.6666666666666666,533,Stable
1977,Greece,Greece,No Change,126,6,21,29,Stable
1977,Honduras,Honduras,No Change,1,0,1,565,Stable
1977,Hong Kong,Hong Kong,No Change,140,6,23.333333333333332,59,Stable
1977,Hungary,Hungary,No Change,155,6,25.833333333333332,5,Stable
1977,Iceland,Iceland,No Change,35,0,5.833333333333333,425,Stable
1977,India,India,No Change,167,5,27.833333333333332,5,Stable
1977,Indonesia,Indonesia,No Change,111,4,18.5,47,Stable
1977,Iraq,Iraq,No Change,50,2,10,238,Stable
1977,Ireland,Ireland,No Change,67,0,11.166666666666666,327,Stable
1977,Islamic Republic of Iran,Islamic Republic of Iran,No Change,137,5,22.833333333333332,29,Stable
1977,Israel,Israel,No Change,142,6,23.666666666666668,19,Stable
1977,Italy,Italy,No Change,143,6,23.833333333333332,47,Stable
1977,Ivory Coast,Ivory Coast,No Change,19,0,3.1666666666666665,511,Stable
1977,Japan,Japan,No Change,143,5,23.833333333333332,4,Stable
1977,Kazakhstan,Kazakhstan,No Change,127,5,21.166666666666668,59,Stable
1977,Kenya,Kenya,No Change,7,0,1.4,533,Stable
1977,Kosovo,Kosovo,No Change,48,0,8,434,Stable
1977,Kyrgyzstan,Kyrgyzstan,No Change,122,4,20.333333333333332,47,Stable
1977,Latvia,Latvia,No Change,87,2,14.5,182,Stable
1977,Liechtenstein,Liechtenstein,No Change,14,0,14,366,Stable
1977,Lithuania,Lithuania,No Change,94,3,18.8,11,Stable
1977,Luxembourg,Luxembourg,No Change,60,1,10,283,Stable
1977,Macau,Macau,No Change,56,0,9.333333333333334,366,Stable
1977,Malaysia,Malaysia,No Change,118,6,19.666666666666668,59,Stable
1977,Mexico,Mexico,No Change,129,5,21.5,19,Stable
1977,Mongolia,Mongolia,No Change,142,6,23.666666666666668,47,Stable
1977,Myanmar,Myanmar,No Change,30,0,5,457,Stable
1977,Nepal,Nepal,No Change,28,0,4.666666666666667,425,Stable
1977,Netherlands,Netherlands,No Change,109,5,18.166666666666668,59,Stable
1977,New Zealand,New Zealand,No Change,120,6,20,125,Stable
1977,Nicaragua,Nicaragua,No Change,16,1,16,283,Stable
1977,North Macedonia,North Macedonia,No Change,107,3,17.833333333333332,19,Stable
1977,Norway,Norway,No Change,85,3,14.166666666666666,238,Stable
1977,Oman,Oman,No Change,4,0,0.6666666666666666,551,Stable
1977,Pakistan,Pakistan,No Change,64,2,10.666666666666666,100,Stable
1977,Panama,Panama,No Change,10,0,10,434,Stable
1977,Paraguay,Paraguay,No Change,20,0,5,434,Stable
1977,People's Republic of China,People's Republic of China,No Change,190,6,31.666666666666668,1,Stable
1977,Peru,Peru,No Change,122,5,20.333333333333332,59,Stable
1977,Philippines,Philippines,No Change,102,4,17,100,Stable
1977,Poland,Poland,No Change,151,6,25.166666666666668,19,Stable
1977,Portugal,Portugal,No Change,71,1,11.833333333333334,283,Stable
1977,Puerto Rico,Puerto Rico,No Change,18,0,6,457,Stable
1977,Republic of Korea,Republic of Korea,No Change,168,6,28,5,Stable
1977,Republic of Moldova,Republic of Moldova,No Change,84,3,16.8,125,Stable
1977,Romania,Romania,No Change,145,6,24.166666666666668,47,Stable
1977,Rwanda,Rwanda,No Change,39,0,6.5,366,Stable
1977,Saudi Arabia,Saudi Arabia,No Change,111,5,18.5,100,Stable
1977,Serbia,Serbia,No Change,132,5,22,59,Stable
1977,Singapore,Singapore,No Change,162,6,27,14,Stable
1977,Slovakia,Slovakia,No Change,116,5,19.333333333333332,29,Stable
1977,Slovenia,Slovenia,No Change,92,2,15.333333333333334,100,Stable
1977,South Africa,South Africa,No Change,93,3,15.5,147,Stable
1977,Spain,Spain,No Change,80,2,13.333333333333334,227,Stable
1977,Sri Lanka,Sri Lanka,No Change,71,2,11.833333333333334,283,Stable
1977,Sweden,Sweden,No Change,102,4,17,147,Stable
1977,Switzerland,Switzerland,No Change,106,2,17.666666666666668,29,Stable
1977,Syria,Syria,No Change,64,1,10.666666666666666,283,Stable
1977,Taiwan,Taiwan,No Change,149,6,24.833333333333332,29,Stable
1977,Tajikistan,Tajikistan,No Change,80,2,13.333333333333334,182,Stable
1977,Thailand,Thailand,No Change,116,4,19.333333333333332,100,Stable
1977,Trinidad and Tobago,Trinidad and Tobago,No Change,37,0,7.4,327,Stable
1977,Tunisia,Tunisia,No Change,67,1,11.166666666666666,238,Stable
1977,Turkmenistan,Turkmenistan,No Change,107,4,17.833333333333332,125,Stable
1977,Türkiye,Türkiye,No Change,151,6,25.166666666666668,13,Stable
1977,Uganda,Uganda,No Change,22,0,3.6666666666666665,475,Stable
1977,Ukraine,Ukraine,No Change,113,5,18.833333333333332,125,Stable
1977,United Arab Emirates,United Arab Emirates,No Change,1,0,0.25,565,Stable
1977,United Kingdom,United Kingdom,No Change,162,6,27,5,Stable
1977,United States of America,United States of America,No Change,192,6,32,3,Stable
1977,Uruguay,Uruguay,No Change,48,0,8,327,Stable
1977,Uzbekistan,Uzbekistan,No Change,110,5,18.333333333333332,100,Stable
1977,Venezuela,Venezuela,No Change,14,0,4.666666666666667,400,Stable
1977,Vietnam,Vietnam,No Change,118,5,19.666666666666668,100,Stable
1978,Albania,Albania,No Change,51,1,8.5,252,Stable
1978,Algeria,Algeria,No Change,86,1,14.333333333333334,47,Stable
1978,Argentina,Argentina,No Change,90,4,15,82,Stable
1978,Armenia,Armenia,No Change,113,5,18.833333333333332,182,Stable
1978,Australia,Australia,No Change,113,4,18.833333333333332,29,Stable
1978,Austria,Austria,No Change,127,5,21.166666666666668,90,Stable
1978,Azerbaijan,Azerbaijan,No Change,64,1,10.666666666666666,252,Stable
1978,Bangladesh,Bangladesh,No Change,83,2,13.833333333333334,216,Stable
1978,Belarus,Belarus,No Change,165,6,27.5,11,Stable
1978,Belgium,Belgium,No Change,80,3,13.333333333333334,147,Stable
1978,Bhutan,Bhutan,No Change,8,0,1.6,487,Stable
1978,Bolivia,Bolivia,No Change,26,1,6.5,252,Stable
1978,Bosnia and Herzegovina,Bosnia and Herzegovina,No Change,144,6,24,19,Stable
1978,Botswana,Botswana,No Change,15,0,2.5,487,Stable
1978,Brazil,Brazil,No Change,134,6,22.333333333333332,47,Stable
1978,Bulgaria,Bulgaria,No Change,126,5,21,90,Stable
1978,Canada,Canada,No Change,131,5,21.833333333333332,76,Stable
1978,Chile,Chile,No Change,17,0,8.5,366,Stable
1978,Colombia,Colombia,No Change,87,2,14.5,238,Stable
1978,Costa Rica,Costa Rica,No Change,82,2,13.666666666666666,216,Stable
1978,Croatia,Croatia,No Change,116,5,19.333333333333332,125,Stable
1978,Cuba,Cuba,No Change,68,0,11.333333333333334,327,Stable
1978,Cyprus,Cyprus,No Change,88,3,14.666666666666666,125,Stable
1978,Czech Republic,Czech Republic,No Change,103,4,17.166666666666668,100,Stable
1978,Denmark,Denmark,No Change,88,2,14.666666666666666,182,Stable
1978,Dominican Republic,Dominican Republic,No Change,39,0,6.5,366,Stable
1978,Ecuador,Ecuador,No Change,46,1,7.666666666666667,227,Stable
1978,El Salvador,El Salvador,No Change,17,0,5.666666666666667,434,Stable
1978,Estonia,Estonia,No Change,91,2,15.166666666666666,147,Stable
1978,Finland,Finland,No Change,85,2,14.166666666666666,82,Stable
1978,France,France,No Change,133,5,22.166666666666668,29,Stable
1978,Georgia,Georgia,No Change,108,4,18,29,Stable
1978,Germany,Germany,No Change,120,6,20,100,Stable
1978,Ghana,Ghana,No Change,4,0,0.6666666666666666,533,Stable
1978,Greece,Greece,No Change,126,6,21,29,Stable
1978,Honduras,Honduras,No Change,1,0,1,565,Stable
1978,Hong Kong,Hong Kong,No Change,140,6,23.333333333333332,59,Stable
1978,Hungary,Hungary,No Change,155,6,25.833333333333332,5,Stable
1978,Iceland,Iceland,No Change,35,0,5.833333333333333,425,Stable
1978,India,India,No Change,167,5,27.833333333333332,5,Stable
1978,Indonesia,Indonesia,No Change,111,4,18.5,47,Stable
1978,Iraq,Iraq,No Change,50,2,10,238,Stable
1978,Ireland,Ireland,No Change,67,0,11.166666666666666,327,Stable
1978,Islamic Republic of Iran,Islamic Republic of Iran,No Change,137,5,22.833333333333332,29,Stable
1978,Israel,Israel,No Change,142,6,23.666666666666668,19,Stable
1978,Italy,Italy,No Change,143,6,23.833333333333332,47,Stable
1978,Ivory Coast,Ivory Coast,No Change,19,0,3.1666666666666665,511,Stable
1978,Japan,Japan,No Change,143,5,23.833333333333332,4,Stable
1978,Kazakhstan,Kazakhstan,No Change,127,5,21.166666666666668,59,Stable
1978,Kenya,Kenya,No Change,7,0,1.4,533,Stable
1978,Kosovo,Kosovo,No Change,48,0,8,434,Stable
1978,Kyrgyzstan,Kyrgyzstan,No Change,122,4,20.333333333333332,47,Stable
1978,Latvia,Latvia,No Change,87,2,14.5,182,Stable
1978,Liechtenstein,Liechtenstein,No Change,14,0,14,366,Stable
1978,Lithuania,Lithuania,No Change,94,3,18.8,11,Stable
1978,Luxembourg,Luxembourg,No Change,60,1,10,283,Stable
1978,Macau,Macau,No Change,56,0,9.333333333333334,366,Stable
1978,Malaysia,Malaysia,No Change,118,6,19.666666666666668,59,Stable
1978,Mexico,Mexico,No Change,129,5,21.5,19,Stable
1978,Mongolia,Mongolia,No Change,142,6,23.666666666666668,47,Stable
1978,Myanmar,Myanmar,No Change,30,0,5,457,Stable
1978,Nepal,Nepal,No Change,28,0,4.666666666666667,425,Stable
1978,Netherlands,Netherlands,No Change,109,5,18.166666666666668,59,Stable
1978,New Zealand,New Zealand,No Change,120,6,20,125,Stable
1978,Nicaragua,Nicaragua,No Change,16,1,16,283,Stable
1978,North Macedonia,North Macedonia,No Change,107,3,17.833333333333332,19,Stable
1978,Norway,Norway,No Change,85,3,14.166666666666666,238,Stable
1978,Oman,Oman,No Change,4,0,0.6666666666666666,551,Stable
1978,Pakistan,Pakistan,No Change,64,2,10.666666666666666,100,Stable
1978,Panama,Panama,No Change,10,0,10,434,Stable
1978,Paraguay,Paraguay,No Change,20,0,5,434,Stable
1978,People's Republic of China,People's Republic of China,No Change,190,6,31.666666666666668,1,Stable
1978,Peru,Peru,No Change,122,5,20.333333333333332,59,Stable
1978,Philippines,Philippines,No Change,102,4,17,100,Stable
1978,Poland,Poland,No Change,151,6,25.166666666666668,19,Stable
1978,Portugal,Portugal,No Change,71,1,11.833333333333334,283,Stable
1978,Puerto Rico,Puerto Rico,No Change,18,0,6,457,Stable
1978,Republic of Korea,Republic of Korea,No Change,168,6,28,5,Stable
1978,Republic of Moldova,Republic of Moldova,No Change,84,3,16.8,125,Stable
1978,Romania,Romania,No Change,145,6,24.166666666666668,47,Stable
1978,Rwanda,Rwanda,No Change,39,0,6.5,366,Stable
1978,Saudi Arabia,Saudi Arabia,No Change,111,5,18.5,100,Stable
1978,Serbia,Serbia,No Change,132,5,22,59,Stable
1978,Singapore,Singapore,No Change,162,6,27,14,Stable
1978,Slovakia,Slovakia,No Change,116,5,19.333333333333332,29,Stable
1978,Slovenia,Slovenia,No Change,92,2,15.333333333333334,100,Stable
1978,South Africa,South Africa,No Change,93,3,15.5,147,Stable
1978,Spain,Spain,No Change,80,2,13.333333333333334,227,Stable
1978,Sri Lanka,Sri Lanka,No Change,71,2,11.833333333333334,283,Stable
1978,Sweden,Sweden,No Change,102,4,17,147,Stable
1978,Switzerland,Switzerland,No Change,106,2,17.666666666666668,29,Stable
1978,Syria,Syria,No Change,64,1,10.666666666666666,283,Stable
1978,Taiwan,Taiwan,No Change,149,6,24.833333333333332,29,Stable
1978,Tajikistan,Tajikistan,No Change,80,2,13.333333333333334,182,Stable
1978,Thailand,Thailand,No Change,116,4,19.333333333333332,100,Stable
1978,Trinidad and Tobago,Trinidad and Tobago,No Change,37,0,7.4,327,Stable
1978,Tunisia,Tunisia,No Change,67,1,11.166666666666666,238,Stable
1978,Turkmenistan,Turkmenistan,No Change,107,4,17.833333333333332,125,Stable
1978,Türkiye,Türkiye,No Change,151,6,25.166666666666668,13,Stable
1978,Uganda,Uganda,No Change,22,0,3.6666666666666665,475,Stable
1978,Ukraine,Ukraine,No Change,113,5,18.833333333333332,125,Stable
1978,United Arab Emirates,United Arab Emirates,No Change,1,0,0.25,565,Stable
1978,United Kingdom,United Kingdom,No Change,162,6,27,5,Stable
1978,United States of America,United States of America,No Change,192,6,32,3,Stable
1978,Uruguay,Uruguay,No Change,48,0,8,327,Stable
1978,Uzbekistan,Uzbekistan,No Change,110,5,18.333333333333332,100,Stable
1978,Venezuela,Venezuela,No Change,14,0,4.666666666666667,400,Stable
1978,Vietnam,Vietnam,No Change,118,5,19.666666666666668,100,Stable
1979,Albania,Albania,No Change,51,1,8.5,252,Stable
1979,Algeria,Algeria,No Change,86,1,14.333333333333334,47,Stable
1979,Argentina,Argentina,No Change,90,4,15,82,Stable
1979,Armenia,Armenia,No Change,113,5,18.833333333333332,182,Stable
1979,Australia,Australia,No Change,113,4,18.833333333333332,29,Stable
1979,Austria,Austria,No Change,127,5,21.166666666666668,90,Stable
1979,Azerbaijan,Azerbaijan,No Change,64,1,10.666666666666666,252,Stable
1979,Bangladesh,Bangladesh,No Change,83,2,13.833333333333334,216,Stable
1979,Belarus,Belarus,No Change,165,6,27.5,11,Stable
1979,Belgium,Belgium,No Change,80,3,13.333333333333334,147,Stable
1979,Bhutan,Bhutan,No Change,8,0,1.6,487,Stable
1979,Bolivia,Bolivia,No Change,26,1,6.5,252,Stable
1979,Bosnia and Herzegovina,Bosnia and Herzegovina,No Change,144,6,24,19,Stable
1979,Botswana,Botswana,No Change,15,0,2.5,487,Stable
1979,Brazil,Brazil,No Change,134,6,22.333333333333332,47,Stable
1979,Bulgaria,Bulgaria,No Change,126,5,21,90,Stable
1979,Canada,Canada,No Change,131,5,21.833333333333332,76,Stable
1979,Chile,Chile,No Change,17,0,8.5,366,Stable
1979,Colombia,Colombia,No Change,87,2,14.5,238,Stable
1979,Costa Rica,Costa Rica,No Change,82,2,13.666666666666666,216,Stable
1979,Croatia,Croatia,No Change,116,5,19.333333333333332,125,Stable
1979,Cuba,Cuba,No Change,68,0,11.333333333333334,327,Stable
1979,Cyprus,Cyprus,No Change,88,3,14.666666666666666,125,Stable
1979,Czech Republic,Czech Republic,No Change,103,4,17.166666666666668,100,Stable
1979,Denmark,Denmark,No Change,88,2,14.666666666666666,182,Stable
1979,Dominican Republic,Dominican Republic,No Change,39,0,6.5,366,Stable
1979,Ecuador,Ecuador,No Change,46,1,7.666666666666667,227,Stable
1979,El Salvador,El Salvador,No Change,17,0,5.666666666666667,434,Stable
1979,Estonia,Estonia,No Change,91,2,15.166666666666666,147,Stable
1979,Finland,Finland,No Change,85,2,14.166666666666666,82,Stable
1979,France,France,No Change,133,5,22.166666666666668,29,Stable
1979,Georgia,Georgia,No Change,108,4,18,29,Stable
1979,Germany,Germany,No Change,120,6,20,100,Stable
1979,Ghana,Ghana,No Change,4,0,0.6666666666666666,533,Stable
1979,Greece,Greece,No Change,126,6,21,29,Stable
1979,Honduras,Honduras,No Change,1,0,1,565,Stable
1979,Hong Kong,Hong Kong,No Change,140,6,23.333333333333332,59,Stable
1979,Hungary,Hungary,No Change,155,6,25.833333333333332,5,Stable
1979,Iceland,Iceland,No Change,35,0,5.833333333333333,425,Stable
1979,India,India,No Change,167,5,27.833333333333332,5,Stable
1979,Indonesia,Indonesia,No Change,111,4,18.5,47,Stable
1979,Iraq,Iraq,No Change,50,2,10,238,Stable
1979,Ireland,Ireland,No Change,67,0,11.166666666666666,327,Stable
1979,Islamic Republic of Iran,Islamic Republic of Iran,No Change,137,5,22.833333333333332,29,Stable
1979,Israel,Israel,No Change,142,6,23.666666666666668,19,Stable
1979,Italy,Italy,No Change,143,6,23.833333333333332,47,Stable
1979,Ivory Coast,Ivory Coast,No Change,19,0,3.1666666666666665,511,Stable
1979,Japan,Japan,No Change,143,5,23.833333333333332,4,Stable
1979,Kazakhstan,Kazakhstan,No Change,127,5,21.166666666666668,59,Stable
1979,Kenya,Kenya,No Change,7,0,1.4,533,Stable
1979,Kosovo,Kosovo,No Change,48,0,8,434,Stable
1979,Kyrgyzstan,Kyrgyzstan,No Change,122,4,20.333333333333332,47,Stable
1979,Latvia,Latvia,No Change,87,2,14.5,182,Stable
1979,Liechtenstein,Liechtenstein,No Change,14,0,14,366,Stable
1979,Lithuania,Lithuania,No Change,94,3,18.8,11,Stable
1979,Luxembourg,Luxembourg,No Change,60,1,10,283,Stable
1979,Macau,Macau,No Change,56,0,9.333333333333334,366,Stable
1979,Malaysia,Malaysia,No Change,118,6,19.666666666666668,59,Stable
1979,Mexico,Mexico,No Change,129,5,21.5,19,Stable
1979,Mongolia,Mongolia,No Change,142,6,23.666666666666668,47,Stable
1979,Myanmar,Myanmar,No Change,30,0,5,457,Stable
1979,Nepal,Nepal,No Change,28,0,4.666666666666667,425,Stable
1979,Netherlands,Netherlands,No Change,109,5,18.166666666666668,59,Stable
1979,New Zealand,New Zealand,No Change,120,6,20,125,Stable
1979,Nicaragua,Nicaragua,No Change,16,1,16,283,Stable
1979,North Macedonia,North Macedonia,No Change,107,3,17.833333333333332,19,Stable
1979,Norway,Norway,No Change,85,3,14.166666666666666,238,Stable
1979,Oman,Oman,No Change,4,0,0.6666666666666666,551,Stable
1979,Pakistan,Pakistan,No Change,64,2,10.666666666666666,100,Stable
1979,Panama,Panama,No Change,10,0,10,434,Stable
1979,Paraguay,Paraguay,No Change,20,0,5,434,Stable
1979,People's Republic of China,People's Republic of China,No Change,190,6,31.666666666666668,1,Stable
1979,Peru,Peru,No Change,122,5,20.333333333333332,59,Stable
1979,Philippines,Philippines,No Change,102,4,17,100,Stable
1979,Poland,Poland,No Change,151,6,25.166666666666668,19,Stable
1979,Portugal,Portugal,No Change,71,1,11.833333333333334,283,Stable
1979,Puerto Rico,Puerto Rico,No Change,18,0,6,457,Stable
1979,Republic of Korea,Republic of Korea,No Change,168,6,28,5,Stable
1979,Republic of Moldova,Republic of Moldova,No Change,84,3,16.8,125,Stable
1979,Romania,Romania,No Change,145,6,24.166666666666668,47,Stable
1979,Rwanda,Rwanda,No Change,39,0,6.5,366,Stable
1979,Saudi Arabia,Saudi Arabia,No Change,111,5,18.5,100,Stable
1979,Serbia,Serbia,No Change,132,5,22,59,Stable
1979,Singapore,Singapore,No Change,162,6,27,14,Stable
1979,Slovakia,Slovakia,No Change,116,5,19.333333333333332,29,Stable
1979,Slovenia,Slovenia,No Change,92,2,15.333333333333334,100,Stable
1979,South Africa,South Africa,No Change,93,3,15.5,147,Stable
1979,Spain,Spain,No Change,80,2,13.333333333333334,227,Stable
1979,Sri Lanka,Sri Lanka,No Change,71,2,11.833333333333334,283,Stable
1979,Sweden,Sweden,No Change,102,4,17,147,Stable
1979,Switzerland,Switzerland,No Change,106,2,17.666666666666668,29,Stable
1979,Syria,Syria,No Change,64,1,10.666666666666666,283,Stable
1979,Taiwan,Taiwan,No Change,149,6,24.833333333333332,29,Stable
1979,Tajikistan,Tajikistan,No Change,80,2,13.333333333333334,182,Stable
1979,Thailand,Thailand,No Change,116,4,19.333333333333332,100,Stable
1979,Trinidad and Tobago,Trinidad and Tobago,No Change,37,0,7.4,327,Stable
1979,Tunisia,Tunisia,No Change,67,1,11.166666666666666,238,Stable
1979,Turkmenistan,Turkmenistan,No Change,107,4,17.833333333333332,125,Stable
1979,Türkiye,Türkiye,No Change,151,6,25.166666666666668,13,Stable
1979,Uganda,Uganda,No Change,22,0,3.6666666666666665,475,Stable
1979,Ukraine,Ukraine,No Change,113,5,18.833333333333332,125,Stable
1979,United Arab Emirates,United Arab Emirates,No Change,1,0,0.25,565,Stable
1979,United Kingdom,United Kingdom,No Change,162,6,27,5,Stable
1979,United States of America,United States of America,No Change,192,6,32,3,Stable
1979,Uruguay,Uruguay,No Change,48,0,8,327,Stable
1979,Uzbekistan,Uzbekistan,No Change,110,5,18.333333333333332,100,Stable
1979,Venezuela,Venezuela,No Change,14,0,4.666666666666667,400,Stable
1979,Vietnam,Vietnam,No Change,118,5,19.666666666666668,100,Stable
1981,Albania,Albania,No Change,51,1,8.5,252,Stable
1981,Algeria,Algeria,No Change,86,1,14.333333333333334,47,Stable
1981,Argentina,Argentina,No Change,90,4,15,82,Stable
1981,Armenia,Armenia,No Change,113,5,18.833333333333332,182,Stable
1981,Australia,Australia,No Change,113,4,18.833333333333332,29,Stable
1981,Austria,Austria,No Change,127,5,21.166666666666668,90,Stable
1981,Azerbaijan,Azerbaijan,No Change,64,1,10.666666666666666,252,Stable
1981,Bangladesh,Bangladesh,No Change,83,2,13.833333333333334,216,Stable
1981,Belarus,Belarus,No Change,165,6,27.5,11,Stable
1981,Belgium,Belgium,No Change,80,3,13.333333333333334,147,Stable
1981,Bhutan,Bhutan,No Change,8,0,1.6,487,Stable
